loss,nb_trees,nb_features,test_score
entropy,54.0,2.0,0.664502164502
entropy,54.0,3.0,0.640692640693
entropy,54.0,4.0,0.67316017316
entropy,54.0,5.0,0.645021645022
entropy,54.0,6.0,0.647186147186
entropy,54.0,7.0,0.65367965368
entropy,54.0,8.0,0.666666666667
entropy,54.0,9.0,0.666666666667
entropy,54.0,10.0,0.660173160173
entropy,55.0,1.0,0.627705627706
entropy,55.0,2.0,0.623376623377
entropy,55.0,3.0,0.642857142857
entropy,55.0,4.0,0.658008658009
entropy,55.0,5.0,0.65367965368
entropy,55.0,6.0,0.640692640693
entropy,55.0,7.0,0.67316017316
entropy,55.0,8.0,0.67316017316
entropy,55.0,9.0,0.658008658009
entropy,55.0,10.0,0.647186147186
entropy,56.0,1.0,0.632034632035
entropy,56.0,2.0,0.649350649351
entropy,56.0,3.0,0.651515151515
entropy,56.0,4.0,0.65367965368
entropy,56.0,5.0,0.660173160173
entropy,56.0,6.0,0.651515151515
entropy,56.0,7.0,0.660173160173
entropy,56.0,8.0,0.642857142857
entropy,56.0,9.0,0.655844155844
entropy,56.0,10.0,0.658008658009
entropy,57.0,1.0,0.647186147186
entropy,57.0,2.0,0.65367965368
entropy,57.0,3.0,0.670995670996
entropy,57.0,4.0,0.660173160173
entropy,57.0,5.0,0.645021645022
entropy,57.0,6.0,0.647186147186
entropy,57.0,7.0,0.664502164502
entropy,57.0,8.0,0.649350649351
entropy,57.0,9.0,0.636363636364
entropy,57.0,10.0,0.660173160173
entropy,58.0,1.0,0.664502164502
entropy,58.0,2.0,0.640692640693
entropy,58.0,3.0,0.642857142857
entropy,58.0,4.0,0.658008658009
entropy,58.0,5.0,0.662337662338
entropy,58.0,6.0,0.651515151515
entropy,58.0,7.0,0.625541125541
entropy,58.0,8.0,0.640692640693
entropy,58.0,9.0,0.668831168831
entropy,58.0,10.0,0.662337662338
entropy,59.0,1.0,0.638528138528
entropy,59.0,2.0,0.655844155844
entropy,59.0,3.0,0.664502164502
entropy,59.0,4.0,0.670995670996
entropy,59.0,5.0,0.636363636364
entropy,59.0,6.0,0.649350649351
entropy,59.0,7.0,0.655844155844
entropy,59.0,8.0,0.645021645022
entropy,59.0,9.0,0.645021645022
entropy,59.0,10.0,0.638528138528
entropy,60.0,1.0,0.65367965368
entropy,60.0,2.0,0.647186147186
entropy,60.0,3.0,0.660173160173
entropy,60.0,4.0,0.658008658009
entropy,60.0,5.0,0.655844155844
entropy,60.0,6.0,0.662337662338
entropy,60.0,7.0,0.647186147186
entropy,60.0,8.0,0.651515151515
entropy,60.0,9.0,0.660173160173
entropy,60.0,10.0,0.660173160173
entropy,61.0,1.0,0.642857142857
entropy,61.0,2.0,0.647186147186
entropy,61.0,3.0,0.62987012987
entropy,61.0,4.0,0.679653679654
entropy,61.0,5.0,0.660173160173
entropy,61.0,6.0,0.660173160173
entropy,61.0,7.0,0.649350649351
entropy,61.0,8.0,0.670995670996
entropy,61.0,9.0,0.655844155844
entropy,61.0,10.0,0.649350649351
entropy,62.0,1.0,0.625541125541
entropy,62.0,2.0,0.642857142857
entropy,62.0,3.0,0.649350649351
entropy,62.0,4.0,0.65367965368
entropy,62.0,5.0,0.636363636364
entropy,62.0,6.0,0.651515151515
entropy,62.0,7.0,0.660173160173
entropy,62.0,8.0,0.65367965368
entropy,62.0,9.0,0.649350649351
entropy,62.0,10.0,0.668831168831
entropy,63.0,1.0,0.642857142857
entropy,63.0,2.0,0.640692640693
entropy,63.0,3.0,0.660173160173
entropy,63.0,4.0,0.655844155844
entropy,63.0,5.0,0.655844155844
entropy,63.0,6.0,0.647186147186
entropy,63.0,7.0,0.627705627706
entropy,63.0,8.0,0.645021645022
entropy,63.0,9.0,0.65367965368
entropy,63.0,10.0,0.660173160173
entropy,64.0,1.0,0.651515151515
entropy,64.0,2.0,0.645021645022
entropy,64.0,3.0,0.664502164502
entropy,64.0,4.0,0.662337662338
entropy,64.0,5.0,0.655844155844
entropy,64.0,6.0,0.642857142857
entropy,64.0,7.0,0.647186147186
entropy,64.0,8.0,0.664502164502
entropy,64.0,9.0,0.662337662338
entropy,64.0,10.0,0.65367965368
entropy,65.0,1.0,0.640692640693
entropy,65.0,2.0,0.636363636364
entropy,65.0,3.0,0.638528138528
entropy,65.0,4.0,0.65367965368
entropy,65.0,5.0,0.664502164502
entropy,65.0,6.0,0.638528138528
entropy,65.0,7.0,0.666666666667
entropy,65.0,8.0,0.636363636364
entropy,65.0,9.0,0.660173160173
entropy,65.0,10.0,0.647186147186
entropy,66.0,1.0,0.62987012987
entropy,66.0,2.0,0.65367965368
entropy,66.0,3.0,0.651515151515
entropy,66.0,4.0,0.658008658009
entropy,66.0,5.0,0.660173160173
entropy,66.0,6.0,0.655844155844
entropy,66.0,7.0,0.664502164502
entropy,66.0,8.0,0.660173160173
entropy,66.0,9.0,0.649350649351
entropy,66.0,10.0,0.632034632035
entropy,67.0,1.0,0.632034632035
entropy,67.0,2.0,0.683982683983
entropy,67.0,3.0,0.651515151515
entropy,67.0,4.0,0.67316017316
entropy,67.0,5.0,0.655844155844
entropy,67.0,6.0,0.664502164502
entropy,67.0,7.0,0.655844155844
entropy,67.0,8.0,0.645021645022
entropy,67.0,9.0,0.632034632035
entropy,67.0,10.0,0.658008658009
entropy,68.0,1.0,0.640692640693
entropy,68.0,2.0,0.660173160173
entropy,68.0,3.0,0.651515151515
entropy,68.0,4.0,0.651515151515
entropy,68.0,5.0,0.660173160173
entropy,68.0,6.0,0.658008658009
entropy,68.0,7.0,0.677489177489
entropy,68.0,8.0,0.666666666667
entropy,68.0,9.0,0.666666666667
entropy,68.0,10.0,0.660173160173
entropy,69.0,1.0,0.651515151515
entropy,69.0,2.0,0.651515151515
entropy,69.0,3.0,0.65367965368
entropy,69.0,4.0,0.670995670996
entropy,69.0,5.0,0.660173160173
entropy,69.0,6.0,0.645021645022
entropy,69.0,7.0,0.651515151515
entropy,69.0,8.0,0.642857142857
entropy,69.0,9.0,0.651515151515
entropy,69.0,10.0,0.655844155844
entropy,70.0,1.0,0.660173160173
entropy,70.0,2.0,0.65367965368
entropy,70.0,3.0,0.658008658009
entropy,70.0,4.0,0.660173160173
entropy,70.0,5.0,0.660173160173
entropy,70.0,6.0,0.65367965368
entropy,70.0,7.0,0.664502164502
entropy,70.0,8.0,0.632034632035
entropy,70.0,9.0,0.65367965368
entropy,70.0,10.0,0.645021645022
entropy,71.0,1.0,0.632034632035
entropy,71.0,2.0,0.664502164502
entropy,71.0,3.0,0.647186147186
entropy,71.0,4.0,0.666666666667
entropy,71.0,5.0,0.662337662338
entropy,71.0,6.0,0.655844155844
entropy,71.0,7.0,0.660173160173
entropy,71.0,8.0,0.666666666667
entropy,71.0,9.0,0.647186147186
entropy,71.0,10.0,0.658008658009
entropy,72.0,1.0,0.642857142857
entropy,72.0,2.0,0.655844155844
entropy,72.0,3.0,0.664502164502
entropy,72.0,4.0,0.65367965368
entropy,72.0,5.0,0.670995670996
entropy,72.0,6.0,0.647186147186
entropy,72.0,7.0,0.67316017316
entropy,72.0,8.0,0.666666666667
entropy,72.0,9.0,0.638528138528
entropy,72.0,10.0,0.662337662338
entropy,73.0,1.0,0.65367965368
entropy,73.0,2.0,0.651515151515
entropy,73.0,3.0,0.670995670996
entropy,73.0,4.0,0.67316017316
entropy,73.0,5.0,0.640692640693
entropy,73.0,6.0,0.645021645022
entropy,73.0,7.0,0.666666666667
entropy,73.0,8.0,0.658008658009
entropy,73.0,9.0,0.640692640693
entropy,73.0,10.0,0.655844155844
entropy,74.0,1.0,0.638528138528
entropy,74.0,2.0,0.632034632035
entropy,74.0,3.0,0.651515151515
entropy,74.0,4.0,0.647186147186
entropy,74.0,5.0,0.660173160173
entropy,74.0,6.0,0.651515151515
entropy,74.0,7.0,0.664502164502
entropy,74.0,8.0,0.642857142857
entropy,74.0,9.0,0.655844155844
entropy,74.0,10.0,0.647186147186
entropy,75.0,1.0,0.638528138528
entropy,75.0,2.0,0.647186147186
entropy,75.0,3.0,0.645021645022
entropy,75.0,4.0,0.655844155844
entropy,75.0,5.0,0.649350649351
entropy,75.0,6.0,0.660173160173
entropy,75.0,7.0,0.670995670996
entropy,75.0,8.0,0.662337662338
entropy,75.0,9.0,0.647186147186
entropy,75.0,10.0,0.660173160173
entropy,76.0,1.0,0.634199134199
entropy,76.0,2.0,0.647186147186
entropy,76.0,3.0,0.664502164502
entropy,76.0,4.0,0.655844155844
entropy,76.0,5.0,0.668831168831
entropy,76.0,6.0,0.647186147186
entropy,76.0,7.0,0.675324675325
entropy,76.0,8.0,0.65367965368
entropy,76.0,9.0,0.651515151515
entropy,76.0,10.0,0.65367965368
entropy,77.0,1.0,0.649350649351
entropy,77.0,2.0,0.655844155844
entropy,77.0,3.0,0.668831168831
entropy,77.0,4.0,0.658008658009
entropy,77.0,5.0,0.640692640693
entropy,77.0,6.0,0.65367965368
entropy,77.0,7.0,0.640692640693
entropy,77.0,8.0,0.65367965368
entropy,77.0,9.0,0.649350649351
entropy,77.0,10.0,0.662337662338
entropy,78.0,1.0,0.660173160173
entropy,78.0,2.0,0.655844155844
entropy,78.0,3.0,0.660173160173
entropy,78.0,4.0,0.662337662338
entropy,78.0,5.0,0.649350649351
entropy,78.0,6.0,0.668831168831
entropy,78.0,7.0,0.651515151515
entropy,78.0,8.0,0.649350649351
entropy,78.0,9.0,0.645021645022
entropy,78.0,10.0,0.65367965368
entropy,79.0,1.0,0.636363636364
entropy,79.0,2.0,0.658008658009
entropy,79.0,3.0,0.649350649351
entropy,79.0,4.0,0.65367965368
entropy,79.0,5.0,0.655844155844
entropy,79.0,6.0,0.664502164502
entropy,79.0,7.0,0.660173160173
entropy,79.0,8.0,0.642857142857
entropy,79.0,9.0,0.655844155844
entropy,79.0,10.0,0.658008658009
entropy,80.0,1.0,0.645021645022
entropy,80.0,2.0,0.65367965368
entropy,80.0,3.0,0.666666666667
entropy,80.0,4.0,0.65367965368
entropy,80.0,5.0,0.679653679654
entropy,80.0,6.0,0.677489177489
entropy,80.0,7.0,0.642857142857
entropy,80.0,8.0,0.658008658009
entropy,80.0,9.0,0.651515151515
entropy,80.0,10.0,0.65367965368
entropy,81.0,1.0,0.62987012987
entropy,81.0,2.0,0.638528138528
entropy,81.0,3.0,0.658008658009
entropy,81.0,4.0,0.65367965368
entropy,81.0,5.0,0.651515151515
entropy,81.0,6.0,0.647186147186
entropy,81.0,7.0,0.651515151515
entropy,81.0,8.0,0.670995670996
entropy,81.0,9.0,0.664502164502
entropy,81.0,10.0,0.638528138528
entropy,82.0,1.0,0.634199134199
entropy,82.0,2.0,0.655844155844
entropy,82.0,3.0,0.649350649351
entropy,82.0,4.0,0.65367965368
entropy,82.0,5.0,0.651515151515
entropy,82.0,6.0,0.647186147186
entropy,82.0,7.0,0.655844155844
entropy,82.0,8.0,0.658008658009
entropy,82.0,9.0,0.655844155844
entropy,82.0,10.0,0.655844155844
entropy,83.0,1.0,0.62987012987
entropy,83.0,2.0,0.634199134199
entropy,83.0,3.0,0.660173160173
entropy,83.0,4.0,0.65367965368
entropy,83.0,5.0,0.664502164502
entropy,83.0,6.0,0.651515151515
entropy,83.0,7.0,0.666666666667
entropy,83.0,8.0,0.658008658009
entropy,83.0,9.0,0.65367965368
entropy,83.0,10.0,0.660173160173
entropy,84.0,1.0,0.647186147186
entropy,84.0,2.0,0.658008658009
entropy,84.0,3.0,0.662337662338
entropy,84.0,4.0,0.658008658009
entropy,84.0,5.0,0.660173160173
entropy,84.0,6.0,0.651515151515
entropy,84.0,7.0,0.668831168831
entropy,84.0,8.0,0.655844155844
entropy,84.0,9.0,0.645021645022
entropy,84.0,10.0,0.640692640693
entropy,85.0,1.0,0.651515151515
entropy,85.0,2.0,0.636363636364
entropy,85.0,3.0,0.658008658009
entropy,85.0,4.0,0.662337662338
entropy,85.0,5.0,0.647186147186
entropy,85.0,6.0,0.655844155844
entropy,85.0,7.0,0.640692640693
entropy,85.0,8.0,0.662337662338
entropy,85.0,9.0,0.65367965368
entropy,85.0,10.0,0.640692640693
entropy,86.0,1.0,0.640692640693
entropy,86.0,2.0,0.651515151515
entropy,86.0,3.0,0.658008658009
entropy,86.0,4.0,0.649350649351
entropy,86.0,5.0,0.660173160173
entropy,86.0,6.0,0.65367965368
entropy,86.0,7.0,0.651515151515
entropy,86.0,8.0,0.647186147186
entropy,86.0,9.0,0.642857142857
entropy,86.0,10.0,0.647186147186
entropy,87.0,1.0,0.660173160173
entropy,87.0,2.0,0.640692640693
entropy,87.0,3.0,0.668831168831
entropy,87.0,4.0,0.655844155844
entropy,87.0,5.0,0.642857142857
entropy,87.0,6.0,0.666666666667
entropy,87.0,7.0,0.658008658009
entropy,87.0,8.0,0.65367965368
entropy,87.0,9.0,0.65367965368
entropy,87.0,10.0,0.666666666667
entropy,88.0,1.0,0.636363636364
entropy,88.0,2.0,0.660173160173
entropy,88.0,3.0,0.660173160173
entropy,88.0,4.0,0.670995670996
entropy,88.0,5.0,0.651515151515
entropy,88.0,6.0,0.658008658009
entropy,88.0,7.0,0.642857142857
entropy,88.0,8.0,0.651515151515
entropy,88.0,9.0,0.647186147186
entropy,88.0,10.0,0.660173160173
entropy,89.0,1.0,0.645021645022
entropy,89.0,2.0,0.649350649351
entropy,89.0,3.0,0.647186147186
entropy,89.0,4.0,0.65367965368
entropy,89.0,5.0,0.65367965368
entropy,89.0,6.0,0.651515151515
entropy,89.0,7.0,0.662337662338
entropy,89.0,8.0,0.668831168831
entropy,89.0,9.0,0.662337662338
entropy,89.0,10.0,0.65367965368
entropy,90.0,1.0,0.647186147186
entropy,90.0,2.0,0.649350649351
entropy,90.0,3.0,0.658008658009
entropy,90.0,4.0,0.677489177489
entropy,90.0,5.0,0.647186147186
entropy,90.0,6.0,0.670995670996
entropy,90.0,7.0,0.67316017316
entropy,90.0,8.0,0.65367965368
entropy,90.0,9.0,0.664502164502
entropy,90.0,10.0,0.658008658009
entropy,91.0,1.0,0.651515151515
entropy,91.0,2.0,0.636363636364
entropy,91.0,3.0,0.668831168831
entropy,91.0,4.0,0.675324675325
entropy,91.0,5.0,0.662337662338
entropy,91.0,6.0,0.658008658009
entropy,91.0,7.0,0.660173160173
entropy,91.0,8.0,0.642857142857
entropy,91.0,9.0,0.649350649351
entropy,91.0,10.0,0.651515151515
entropy,92.0,1.0,0.655844155844
entropy,92.0,2.0,0.65367965368
entropy,92.0,3.0,0.651515151515
entropy,92.0,4.0,0.681818181818
entropy,92.0,5.0,0.65367965368
entropy,92.0,6.0,0.649350649351
entropy,92.0,7.0,0.647186147186
entropy,92.0,8.0,0.662337662338
entropy,92.0,9.0,0.640692640693
entropy,92.0,10.0,0.658008658009
entropy,93.0,1.0,0.636363636364
entropy,93.0,2.0,0.640692640693
entropy,93.0,3.0,0.65367965368
entropy,93.0,4.0,0.677489177489
entropy,93.0,5.0,0.655844155844
entropy,93.0,6.0,0.658008658009
entropy,93.0,7.0,0.649350649351
entropy,93.0,8.0,0.662337662338
entropy,93.0,9.0,0.645021645022
entropy,93.0,10.0,0.664502164502
entropy,94.0,1.0,0.640692640693
entropy,94.0,2.0,0.647186147186
entropy,94.0,3.0,0.664502164502
entropy,94.0,4.0,0.662337662338
entropy,94.0,5.0,0.668831168831
entropy,94.0,6.0,0.658008658009
entropy,94.0,7.0,0.651515151515
entropy,94.0,8.0,0.655844155844
entropy,94.0,9.0,0.67316017316
entropy,94.0,10.0,0.651515151515
entropy,95.0,1.0,0.640692640693
entropy,95.0,2.0,0.636363636364
entropy,95.0,3.0,0.668831168831
entropy,95.0,4.0,0.668831168831
entropy,95.0,5.0,0.649350649351
entropy,95.0,6.0,0.658008658009
entropy,95.0,7.0,0.649350649351
entropy,95.0,8.0,0.649350649351
entropy,95.0,9.0,0.647186147186
entropy,95.0,10.0,0.65367965368
entropy,96.0,1.0,0.638528138528
entropy,96.0,2.0,0.681818181818
entropy,96.0,3.0,0.651515151515
entropy,96.0,4.0,0.642857142857
entropy,96.0,5.0,0.668831168831
entropy,96.0,6.0,0.642857142857
entropy,96.0,7.0,0.647186147186
entropy,96.0,8.0,0.647186147186
entropy,96.0,9.0,0.655844155844
entropy,96.0,10.0,0.649350649351
entropy,97.0,1.0,0.645021645022
entropy,97.0,2.0,0.645021645022
entropy,97.0,3.0,0.642857142857
entropy,97.0,4.0,0.658008658009
entropy,97.0,5.0,0.666666666667
entropy,97.0,6.0,0.662337662338
entropy,97.0,7.0,0.658008658009
entropy,97.0,8.0,0.647186147186
entropy,97.0,9.0,0.668831168831
entropy,97.0,10.0,0.655844155844
entropy,98.0,1.0,0.636363636364
entropy,98.0,2.0,0.638528138528
entropy,98.0,3.0,0.664502164502
entropy,98.0,4.0,0.670995670996
entropy,98.0,5.0,0.660173160173
entropy,98.0,6.0,0.642857142857
entropy,98.0,7.0,0.662337662338
entropy,98.0,8.0,0.651515151515
entropy,98.0,9.0,0.666666666667
entropy,98.0,10.0,0.638528138528
entropy,99.0,1.0,0.645021645022
entropy,99.0,2.0,0.645021645022
entropy,99.0,3.0,0.658008658009
entropy,99.0,4.0,0.662337662338
entropy,99.0,5.0,0.655844155844
entropy,99.0,6.0,0.65367965368
entropy,99.0,7.0,0.658008658009
entropy,99.0,8.0,0.645021645022
entropy,99.0,9.0,0.658008658009
entropy,99.0,10.0,0.651515151515
